subject_id,model_name,attack,norm,eps_z,smooth,adv_acc_mean,adv_acc_std,adv_acc_n,adv_acc_ci95_lo,adv_acc_ci95_hi,asr_mean,asr_std,asr_n,asr_ci95_lo,asr_ci95_hi,spearman_ig_mean,spearman_ig_std,spearman_ig_n,spearman_ig_ci95_lo,spearman_ig_ci95_hi,roi_share_clean_ig_mean,roi_share_clean_ig_std,roi_share_clean_ig_n,roi_share_clean_ig_ci95_lo,roi_share_clean_ig_ci95_hi,roi_share_adv_ig_mean,roi_share_adv_ig_std,roi_share_adv_ig_n,roi_share_adv_ig_ci95_lo,roi_share_adv_ig_ci95_hi,adv_acc_worst,asr_worst,spearman_ig_worst,roi_share_clean_ig_worst,roi_share_adv_ig_worst
1,DeepConvNet,FGSM_LP,Linf,0.2911093028569398,1.0,0.06597222238779069,0.019794712368365996,5,0.041393840685191814,0.09055060409038956,0.9340277776122093,0.019794712368365965,5,0.9094493959096105,0.9586061593148082,0.9987101214003389,0.00019938128641469098,5,0.9984625568350822,0.9989576859655955,0.166337379476778,0.01080610188807992,5,0.15291983180142743,0.1797549271521286,0.16626899615335083,0.010819802300480744,5,0.1528344371691616,0.17970355513754008,0.0486111119389534,0.9513888880610466,0.9983942687747036,0.1554775763868554,0.1554441732514648
1,DeepConvNet,PGD,Linf,0.0363886628571174,0.0,0.15833333283662795,0.07874369405219644,5,0.060560122846443576,0.25610654282681233,0.841666667163372,0.07874369405219644,5,0.7438934571731877,0.9394398771535564,0.9613971626199888,0.010401804271436343,5,0.948481616739784,0.9743127085001935,0.166337379476778,0.01080610188807992,5,0.15291983180142743,0.1797549271521286,0.16404931878566592,0.010869700966167696,5,0.1505528024247348,0.17754583514659705,0.0833333358168602,0.9166666641831398,0.9479813664596276,0.1554775763868554,0.1525976102223463
1,DeepConvNet,PGD,Linf,0.0727773257142349,0.0,0.02222222196869548,0.03824176284846718,5,-0.025261198188092533,0.0697056421254835,0.9777777780313045,0.03824176284846713,5,0.9302943578745165,1.0252611981880924,0.9613971626199888,0.010401804271436343,5,0.948481616739784,0.9743127085001935,0.166337379476778,0.01080610188807992,5,0.15291983180142743,0.1797549271521286,0.16404931878566592,0.010869700966167696,5,0.1505528024247348,0.17754583514659705,0.0,1.0,0.9479813664596276,0.1554775763868554,0.1525976102223463
1,DeepConvNet,PGD,Linf,0.1455546514284699,0.0,0.0,0.0,5,0.0,0.0,1.0,0.0,5,1.0,1.0,0.9613971626199888,0.010401804271436343,5,0.948481616739784,0.9743127085001935,0.166337379476778,0.01080610188807992,5,0.15291983180142743,0.1797549271521286,0.16404931878566592,0.010869700966167696,5,0.1505528024247348,0.17754583514659705,0.0,1.0,0.9479813664596276,0.1554775763868554,0.1525976102223463
1,DeepConvNet,PGD,Linf,0.2911093028569398,0.0,0.0,0.0,5,0.0,0.0,1.0,0.0,5,1.0,1.0,0.9613971626199888,0.010401804271436343,5,0.948481616739784,0.9743127085001935,0.166337379476778,0.01080610188807992,5,0.15291983180142743,0.1797549271521286,0.16404931878566592,0.010869700966167696,5,0.1505528024247348,0.17754583514659705,0.0,1.0,0.9479813664596276,0.1554775763868554,0.1525976102223463
1,DeepConvNet,PGD_LP,Linf,0.0363886628571174,1.0,0.5701388835906982,0.014189451532923439,5,0.5525203524680099,0.5877574147133865,0.42986111640930175,0.014189451532923439,5,0.41224258528661345,0.44747964753199004,0.9987983483907398,0.00021021364945793735,5,0.9985373336702769,0.9990593631112027,0.166337379476778,0.01080610188807992,5,0.15291983180142743,0.1797549271521286,0.16626601469524285,0.010833296390101096,5,0.1528147005857835,0.1797173288047022,0.5520833134651184,0.4479166865348816,0.998429559570864,0.1554775763868554,0.1554262918304096
1,DeepConvNet,PGD_LP,Linf,0.0727773257142349,1.0,0.5319444537162781,0.01237398108242665,5,0.5165801268917745,0.5473087805407817,0.4680555462837219,0.01237398108242665,5,0.4526912194592183,0.48341987310822554,0.9987983483907398,0.00021021364945793735,5,0.9985373336702769,0.9990593631112027,0.166337379476778,0.01080610188807992,5,0.15291983180142743,0.1797549271521286,0.16626601469524285,0.010833296390101096,5,0.1528147005857835,0.1797173288047022,0.5138888955116272,0.4861111044883728,0.998429559570864,0.1554775763868554,0.1554262918304096
1,DeepConvNet,PGD_LP,Linf,0.1455546514284699,1.0,0.41597222685813906,0.028988374793376254,5,0.3799784055107662,0.4519660482055119,0.5840277731418609,0.028988374793376254,5,0.5480339517944881,0.6200215944892338,0.9987983483907398,0.00021021364945793735,5,0.9985373336702769,0.9990593631112027,0.166337379476778,0.01080610188807992,5,0.15291983180142743,0.1797549271521286,0.16626601469524285,0.010833296390101096,5,0.1528147005857835,0.1797173288047022,0.3819444477558136,0.6180555522441864,0.998429559570864,0.1554775763868554,0.1554262918304096
1,DeepConvNet,PGD_LP,Linf,0.2911093028569398,1.0,0.11458333283662796,0.015528251000693482,5,0.09530246261399525,0.13386420305926067,0.8854166671633721,0.015528251000693482,5,0.8661357969407394,0.9046975373860048,0.9987983483907398,0.00021021364945793735,5,0.9985373336702769,0.9990593631112027,0.166337379476778,0.01080610188807992,5,0.15291983180142743,0.1797549271521286,0.16626601469524285,0.010833296390101096,5,0.1528147005857835,0.1797173288047022,0.09375,0.90625,0.998429559570864,0.1554775763868554,0.1554262918304096
1,EEGNet,DeepFool_L2,L2,,,0.09722222238779069,0.01701034594294235,5,0.07610108823344766,0.11834335654213371,0.9027777776122093,0.01701034594294235,5,0.8816566434578663,0.9238989117665524,0.9484577922077924,0.02361466227485184,5,0.9191363162313682,0.9777792681842166,0.12086707510097028,0.019534143828478723,5,0.09661223197341395,0.1451219182285266,0.12032295763054131,0.01689216650619057,5,0.09934856262814099,0.14129735263294163,0.0763888880610466,0.9236111119389534,0.9106084133258048,0.0909837083301308,0.0959570467351132
1,EEGNet,FGSM,Linf,0.0363886628571174,0.0,0.041666666464880084,0.034460820935403924,5,-0.0011220942391576144,0.08445542716891778,0.9583333335351198,0.03446082093540385,5,0.9155445728310823,1.0011220942391574,0.9168142998306041,0.03609848234120747,5,0.8719921139177325,0.9616364857434758,0.12086707510097028,0.019534143828478723,5,0.09661223197341395,0.1451219182285266,0.11967952140007561,0.015684933417543623,5,0.10020410426128853,0.13915493853886268,0.0034722222480922,0.9965277777519076,0.8572487295313382,0.0909837083301308,0.0977463187595412
1,EEGNet,FGSM,Linf,0.0727773257142349,0.0,0.00069444444961844,0.0015528249959442597,5,-0.001233642443356457,0.0026225313425933374,0.9993055555503816,0.0015528249959443513,5,0.9973774686574066,1.0012336424433566,0.9168142998306041,0.03609848234120747,5,0.8719921139177325,0.9616364857434758,0.12086707510097028,0.019534143828478723,5,0.09661223197341395,0.1451219182285266,0.11967952140007561,0.015684933417543623,5,0.10020410426128853,0.13915493853886268,0.0,1.0,0.8572487295313382,0.0909837083301308,0.0977463187595412
1,EEGNet,FGSM,Linf,0.1455546514284699,0.0,0.0,0.0,5,0.0,0.0,1.0,0.0,5,1.0,1.0,0.9168142998306041,0.03609848234120747,5,0.8719921139177325,0.9616364857434758,0.12086707510097028,0.019534143828478723,5,0.09661223197341395,0.1451219182285266,0.11967952140007561,0.015684933417543623,5,0.10020410426128853,0.13915493853886268,0.0,1.0,0.8572487295313382,0.0909837083301308,0.0977463187595412
1,EEGNet,FGSM,Linf,0.2911093028569398,0.0,0.0,0.0,5,0.0,0.0,1.0,0.0,5,1.0,1.0,0.9168142998306041,0.03609848234120747,5,0.8719921139177325,0.9616364857434758,0.12086707510097028,0.019534143828478723,5,0.09661223197341395,0.1451219182285266,0.11967952140007561,0.015684933417543623,5,0.10020410426128853,0.13915493853886268,0.0,1.0,0.8572487295313382,0.0909837083301308,0.0977463187595412
1,EEGNet,FGSM_LP,Linf,0.0363886628571174,1.0,0.50972221493721,0.03992300587039333,5,0.46015125584786504,0.5592931740265551,0.4902777850627899,0.03992300587039333,5,0.4407068259734449,0.5398487441521349,0.9976161067193676,0.001306465679004751,5,0.9959939153208586,0.9992382981178767,0.12086707510097028,0.019534143828478723,5,0.09661223197341395,0.1451219182285266,0.12086635986526022,0.01928007086581365,5,0.09692698998836208,0.14480572974215836,0.4548611044883728,0.5451388955116272,0.9955798277809148,0.0909837083301308,0.0913963762210366
1,EEGNet,FGSM_LP,Linf,0.0727773257142349,1.0,0.19444444477558137,0.05196746658144577,5,0.1299183124435428,0.25897057710761995,0.8055555552244187,0.05196746658144577,5,0.7410294228923802,0.8700816875564572,0.9976161067193676,0.001306465679004751,5,0.9959939153208586,0.9992382981178767,0.12086707510097028,0.019534143828478723,5,0.09661223197341395,0.1451219182285266,0.12086635986526022,0.01928007086581365,5,0.09692698998836208,0.14480572974215836,0.125,0.875,0.9955798277809148,0.0909837083301308,0.0913963762210366
1,EEGNet,FGSM_LP,Linf,0.1455546514284699,1.0,0.0048611111938952805,0.003958942559439706,5,-5.4565253117677334e-05,0.009776787640908238,0.9951388888061047,0.003958942559439729,5,0.9902232123590917,1.0000545652531176,0.9976161067193676,0.001306465679004751,5,0.9959939153208586,0.9992382981178767,0.12086707510097028,0.019534143828478723,5,0.09661223197341395,0.1451219182285266,0.12086635986526022,0.01928007086581365,5,0.09692698998836208,0.14480572974215836,0.0,1.0,0.9955798277809148,0.0909837083301308,0.0913963762210366
1,EEGNet,FGSM_LP,Linf,0.2911093028569398,1.0,0.0,0.0,5,0.0,0.0,1.0,0.0,5,1.0,1.0,0.9976161067193676,0.001306465679004751,5,0.9959939153208586,0.9992382981178767,0.12086707510097028,0.019534143828478723,5,0.09661223197341395,0.1451219182285266,0.12086635986526022,0.01928007086581365,5,0.09692698998836208,0.14480572974215836,0.0,1.0,0.9955798277809148,0.0909837083301308,0.0913963762210366
