attack,smooth,smooth_type,smooth_sigma_t,norm,muV_budget,eps_z,eps_uV_per_channel,steps,alpha,random_start,seed,clean_acc,adv_acc,ASR,median_L2_success,mean_L2_all,mean_Linf_delta,snr_db_mean,snr_db_std,clean_acc_per_class,adv_acc_per_class,frac_at_boundary,restarts,targeted,spearman_IG,roi_share_clean_IG,roi_share_adv_IG,roi_delta_share_IG,roi_spearman_IG,laterality_clean_IG,laterality_adv_IG,laterality_delta_IG,top5_clean_IG,top5_adv_IG,top5_roi_share_clean_IG,top5_roi_share_adv_IG,top5_roi_share_delta_IG,subject_id,model_name
FGSM,False,,,Linf,0.25,0.022179658414443446,"[0.2291647493839264, 0.2143833041191101, 0.2309233397245407, 0.24241867661476135, 0.23662105202674866, 0.23321464657783508, 0.18379081785678864, 0.24725432693958282, 0.2402178794145584, 0.2527456283569336, 0.2457503080368042, 0.26630839705467224, 0.23572051525115967, 0.2663578391075134, 0.2547707259654999, 0.26532769203186035, 0.26493269205093384, 0.2896943986415863, 0.27747711539268494, 0.2905137240886688, 0.2888440191745758, 0.3186075687408447]",,,False,42,0.7534722089767456,0.0625,0.9375,112.49739074707031,113.12379455566406,3.805781841278076,2.3992724418640137,0.11915401369333267,"[0.6944444444444444, 0.8472222222222222, 0.5972222222222222, 0.875]","[0.1111111111111111, 0.125, 0.013888888888888888, 0.0]",0.0,1,False,0.874885304912479,,,,,0.165816664111262,-0.026066143565421546,-0.19188280767668356,"['FC2', 'FC1', 'CP4', 'Pz', 'Fz']","['CP4', 'FC2', 'FC1', 'Pz', 'POz']",,,,9,EEGNet
FGSM,False,,,Linf,0.5,0.04435931682888689,"[0.4583294987678528, 0.4287666082382202, 0.4618466794490814, 0.4848373532295227, 0.4732421040534973, 0.46642929315567017, 0.36758163571357727, 0.49450865387916565, 0.4804357588291168, 0.5054912567138672, 0.4915006160736084, 0.5326167941093445, 0.47144103050231934, 0.5327156782150269, 0.5095414519309998, 0.5306553840637207, 0.5298653841018677, 0.5793887972831726, 0.5549542307853699, 0.5810274481773376, 0.5776880383491516, 0.6372151374816895]",,,False,42,0.7534722089767456,0.0,1.0,112.5556640625,113.18372344970703,3.805781841278076,2.3945395946502686,0.11809883266687393,"[0.6944444444444444, 0.8472222222222222, 0.5972222222222222, 0.875]","[0.0, 0.0, 0.0, 0.0]",0.0,1,False,0.874885304912479,,,,,0.165816664111262,-0.026066143565421546,-0.19188280767668356,"['FC2', 'FC1', 'CP4', 'Pz', 'Fz']","['CP4', 'FC2', 'FC1', 'Pz', 'POz']",,,,9,EEGNet
FGSM,False,,,Linf,1.0,0.08871863365777378,"[0.9166589975357056, 0.8575332164764404, 0.9236933588981628, 0.9696747064590454, 0.9464842081069946, 0.9328585863113403, 0.7351632714271545, 0.9890173077583313, 0.9608715176582336, 1.0109825134277344, 0.9830012321472168, 1.065233588218689, 0.9428820610046387, 1.0654313564300537, 1.0190829038619995, 1.0613107681274414, 1.0597307682037354, 1.1587775945663452, 1.1099084615707397, 1.1620548963546753, 1.1553760766983032, 1.274430274963379]",,,False,42,0.7534722089767456,0.0,1.0,112.78746795654297,113.42276000976562,3.805781841278076,2.375687837600708,0.11395872384309769,"[0.6944444444444444, 0.8472222222222222, 0.5972222222222222, 0.875]","[0.0, 0.0, 0.0, 0.0]",0.0,1,False,0.874885304912479,,,,,0.165816664111262,-0.026066143565421546,-0.19188280767668356,"['FC2', 'FC1', 'CP4', 'Pz', 'Fz']","['CP4', 'FC2', 'FC1', 'Pz', 'POz']",,,,9,EEGNet
FGSM,False,,,Linf,2.0,0.17743726731554757,"[1.8333179950714111, 1.7150664329528809, 1.8473867177963257, 1.9393494129180908, 1.8929684162139893, 1.8657171726226807, 1.470326542854309, 1.9780346155166626, 1.9217430353164673, 2.0219650268554688, 1.9660024642944336, 2.130467176437378, 1.8857641220092773, 2.1308627128601074, 2.038165807723999, 2.122621536254883, 2.1194615364074707, 2.3175551891326904, 2.2198169231414795, 2.3241097927093506, 2.3107521533966064, 2.548860549926758]",,,False,42,0.7534722089767456,0.0,1.0,113.70257568359375,114.36809539794922,3.805781841278076,2.3015780448913574,0.09876745194196701,"[0.6944444444444444, 0.8472222222222222, 0.5972222222222222, 0.875]","[0.0, 0.0, 0.0, 0.0]",0.0,1,False,0.874885304912479,,,,,0.165816664111262,-0.026066143565421546,-0.19188280767668356,"['FC2', 'FC1', 'CP4', 'Pz', 'Fz']","['CP4', 'FC2', 'FC1', 'Pz', 'POz']",,,,9,EEGNet
PGD,False,,,Linf,0.25,0.022179658414443446,"[0.2291647493839264, 0.2143833041191101, 0.2309233397245407, 0.24241867661476135, 0.23662105202674866, 0.23321464657783508, 0.18379081785678864, 0.24725432693958282, 0.2402178794145584, 0.2527456283569336, 0.2457503080368042, 0.26630839705467224, 0.23572051525115967, 0.2663578391075134, 0.2547707259654999, 0.26532769203186035, 0.26493269205093384, 0.2896943986415863, 0.27747711539268494, 0.2905137240886688, 0.2888440191745758, 0.3186075687408447]",40.0,0.0027724573018054308,True,42,0.7534722089767456,0.013888888992369175,0.9861111110076308,112.65226745605469,113.12377166748047,3.805781841278076,2.3992745876312256,0.11915384978055954,"[0.6944444444444444, 0.8472222222222222, 0.5972222222222222, 0.875]","[0.013888888888888888, 0.041666666666666664, 0.0, 0.0]",0.0,1,False,0.8732619282891023,,,,,0.165816664111262,-0.026692719629266903,-0.1925093837405289,"['FC2', 'FC1', 'CP4', 'Pz', 'Fz']","['CP4', 'FC2', 'FC1', 'Pz', 'POz']",,,,9,EEGNet
PGD,False,,,Linf,0.5,0.04435931682888689,"[0.4583294987678528, 0.4287666082382202, 0.4618466794490814, 0.4848373532295227, 0.4732421040534973, 0.46642929315567017, 0.36758163571357727, 0.49450865387916565, 0.4804357588291168, 0.5054912567138672, 0.4915006160736084, 0.5326167941093445, 0.47144103050231934, 0.5327156782150269, 0.5095414519309998, 0.5306553840637207, 0.5298653841018677, 0.5793887972831726, 0.5549542307853699, 0.5810274481773376, 0.5776880383491516, 0.6372151374816895]",40.0,0.0055449146036108616,True,42,0.7534722089767456,0.0,1.0,112.55567932128906,113.18359375,3.805781841278076,2.3945493698120117,0.11810111999511719,"[0.6944444444444444, 0.8472222222222222, 0.5972222222222222, 0.875]","[0.0, 0.0, 0.0, 0.0]",0.0,1,False,0.8732619282891023,,,,,0.165816664111262,-0.026692719629266903,-0.1925093837405289,"['FC2', 'FC1', 'CP4', 'Pz', 'Fz']","['CP4', 'FC2', 'FC1', 'Pz', 'POz']",,,,9,EEGNet
PGD,False,,,Linf,1.0,0.08871863365777378,"[0.9166589975357056, 0.8575332164764404, 0.9236933588981628, 0.9696747064590454, 0.9464842081069946, 0.9328585863113403, 0.7351632714271545, 0.9890173077583313, 0.9608715176582336, 1.0109825134277344, 0.9830012321472168, 1.065233588218689, 0.9428820610046387, 1.0654313564300537, 1.0190829038619995, 1.0613107681274414, 1.0597307682037354, 1.1587775945663452, 1.1099084615707397, 1.1620548963546753, 1.1553760766983032, 1.274430274963379]",40.0,0.011089829207221723,True,42,0.7534722089767456,0.0,1.0,112.78778076171875,113.42181396484375,3.805781841278076,2.3757622241973877,0.11396767199039459,"[0.6944444444444444, 0.8472222222222222, 0.5972222222222222, 0.875]","[0.0, 0.0, 0.0, 0.0]",0.0,1,False,0.8732619282891023,,,,,0.165816664111262,-0.026692719629266903,-0.1925093837405289,"['FC2', 'FC1', 'CP4', 'Pz', 'Fz']","['CP4', 'FC2', 'FC1', 'Pz', 'POz']",,,,9,EEGNet
PGD,False,,,Linf,2.0,0.17743726731554757,"[1.8333179950714111, 1.7150664329528809, 1.8473867177963257, 1.9393494129180908, 1.8929684162139893, 1.8657171726226807, 1.470326542854309, 1.9780346155166626, 1.9217430353164673, 2.0219650268554688, 1.9660024642944336, 2.130467176437378, 1.8857641220092773, 2.1308627128601074, 2.038165807723999, 2.122621536254883, 2.1194615364074707, 2.3175551891326904, 2.2198169231414795, 2.3241097927093506, 2.3107521533966064, 2.548860549926758]",40.0,0.022179658414443446,True,42,0.7534722089767456,0.0,1.0,113.70680236816406,114.36050415039062,3.805781841278076,2.3021650314331055,0.09879772365093231,"[0.6944444444444444, 0.8472222222222222, 0.5972222222222222, 0.875]","[0.0, 0.0, 0.0, 0.0]",0.0,1,False,0.8732619282891023,,,,,0.165816664111262,-0.026692719629266903,-0.1925093837405289,"['FC2', 'FC1', 'CP4', 'Pz', 'Fz']","['CP4', 'FC2', 'FC1', 'Pz', 'POz']",,,,9,EEGNet
FGSM_LP,True,gaussian,3.0,Linf,0.25,0.022179658414443446,"[0.2291647493839264, 0.2143833041191101, 0.2309233397245407, 0.24241867661476135, 0.23662105202674866, 0.23321464657783508, 0.18379081785678864, 0.24725432693958282, 0.2402178794145584, 0.2527456283569336, 0.2457503080368042, 0.26630839705467224, 0.23572051525115967, 0.2663578391075134, 0.2547707259654999, 0.26532769203186035, 0.26493269205093384, 0.2896943986415863, 0.27747711539268494, 0.2905137240886688, 0.2888440191745758, 0.3186075687408447]",,,False,42,0.7534722089767456,0.6527777910232544,0.3472222089767456,3.385593891143799,3.3887856006622314,0.02217966318130493,32.82145690917969,0.780078649520874,"[0.6944444444444444, 0.8472222222222222, 0.5972222222222222, 0.875]","[0.5833333333333334, 0.6666666666666666, 0.5277777777777778, 0.8333333333333334]",0.0,1,False,0.99805018351214,,,,,0.165816664111262,0.1610210317287391,-0.004795632382522896,"['FC2', 'FC1', 'CP4', 'Pz', 'Fz']","['FC2', 'CP4', 'FC1', 'Pz', 'Fz']",,,,9,EEGNet
FGSM_LP,True,gaussian,3.0,Linf,0.5,0.04435931682888689,"[0.4583294987678528, 0.4287666082382202, 0.4618466794490814, 0.4848373532295227, 0.4732421040534973, 0.46642929315567017, 0.36758163571357727, 0.49450865387916565, 0.4804357588291168, 0.5054912567138672, 0.4915006160736084, 0.5326167941093445, 0.47144103050231934, 0.5327156782150269, 0.5095414519309998, 0.5306553840637207, 0.5298653841018677, 0.5793887972831726, 0.5549542307853699, 0.5810274481773376, 0.5776880383491516, 0.6372151374816895]",,,False,42,0.7534722089767456,0.3819444477558136,0.6180555522441864,6.651361465454102,6.663094997406006,0.04435932636260986,26.948875427246094,0.7704059481620789,"[0.6944444444444444, 0.8472222222222222, 0.5972222222222222, 0.875]","[0.3194444444444444, 0.3194444444444444, 0.2777777777777778, 0.6111111111111112]",0.0,1,False,0.99805018351214,,,,,0.165816664111262,0.1610210317287391,-0.004795632382522896,"['FC2', 'FC1', 'CP4', 'Pz', 'Fz']","['FC2', 'CP4', 'FC1', 'Pz', 'Fz']",,,,9,EEGNet
