attack,smooth,smooth_type,smooth_sigma_t,norm,muV_budget,eps_z,eps_uV_per_channel,steps,alpha,random_start,seed,clean_acc,adv_acc,ASR,median_L2_success,mean_L2_all,mean_Linf_delta,snr_db_mean,snr_db_std,clean_acc_per_class,adv_acc_per_class,frac_at_boundary,restarts,targeted,spearman_IG,roi_share_clean_IG,roi_share_adv_IG,roi_delta_share_IG,roi_spearman_IG,laterality_clean_IG,laterality_adv_IG,laterality_delta_IG,top5_clean_IG,top5_adv_IG,top5_roi_share_clean_IG,top5_roi_share_adv_IG,top5_roi_share_delta_IG,subject_id,model_name
FGSM,False,,,Linf,0.25,0.029103828048672172,"[0.2362140268087387, 0.23648451268672943, 0.2448825091123581, 0.2501400113105774, 0.24432478845119476, 0.23885950446128845, 0.2124272584915161, 0.2498600035905838, 0.24931460618972778, 0.25488030910491943, 0.2494169920682907, 0.2461688220500946, 0.23448911309242249, 0.2552613317966461, 0.25794991850852966, 0.2643517255783081, 0.2621024250984192, 0.261465460062027, 0.2666919529438019, 0.2738928496837616, 0.2746894061565399, 0.27524083852767944]",,,False,42,0.8368055820465088,0.0833333358168602,0.9166666641831398,116.4150619506836,116.76276397705078,3.8786282539367676,2.3847804069519043,0.13085848093032837,"[0.7222222222222222, 0.8194444444444444, 0.9583333333333334, 0.8472222222222222]","[0.0, 0.013888888888888888, 0.3194444444444444, 0.0]",0.0,1,False,0.943243577075099,,,,,0.16385818416115142,0.10986121409599302,-0.0539969700651584,"['CPz', 'CP4', 'Fz', 'C3', 'P2']","['CPz', 'CP4', 'Fz', 'C3', 'C2']",,,,3,EEGNet
FGSM,False,,,Linf,0.5,0.058207656097344344,"[0.4724280536174774, 0.47296902537345886, 0.4897650182247162, 0.5002800226211548, 0.4886495769023895, 0.4777190089225769, 0.4248545169830322, 0.4997200071811676, 0.49862921237945557, 0.5097606182098389, 0.4988339841365814, 0.4923376441001892, 0.46897822618484497, 0.5105226635932922, 0.5158998370170593, 0.5287034511566162, 0.5242048501968384, 0.522930920124054, 0.5333839058876038, 0.5477856993675232, 0.5493788123130798, 0.5504816770553589]",,,False,42,0.8368055820465088,0.0069444444961845875,0.9930555555038154,116.37319946289062,116.85891723632812,3.8786282539367676,2.377530097961426,0.12995381653308868,"[0.7222222222222222, 0.8194444444444444, 0.9583333333333334, 0.8472222222222222]","[0.0, 0.0, 0.027777777777777776, 0.0]",0.0,1,False,0.943243577075099,,,,,0.16385818416115142,0.10986121409599302,-0.0539969700651584,"['CPz', 'CP4', 'Fz', 'C3', 'P2']","['CPz', 'CP4', 'Fz', 'C3', 'C2']",,,,3,EEGNet
FGSM,False,,,Linf,1.0,0.11641531219468869,"[0.9448561072349548, 0.9459380507469177, 0.9795300364494324, 1.0005600452423096, 0.977299153804779, 0.9554380178451538, 0.8497090339660645, 0.9994400143623352, 0.9972584247589111, 1.0195212364196777, 0.9976679682731628, 0.9846752882003784, 0.9379564523696899, 1.0210453271865845, 1.0317996740341187, 1.0574069023132324, 1.0484097003936768, 1.045861840248108, 1.0667678117752075, 1.0955713987350464, 1.0987576246261597, 1.1009633541107178]",,,False,42,0.8368055820465088,0.0,1.0,116.83073425292969,117.24172973632812,3.8786282539367676,2.348729372024536,0.12646424770355225,"[0.7222222222222222, 0.8194444444444444, 0.9583333333333334, 0.8472222222222222]","[0.0, 0.0, 0.0, 0.0]",0.0,1,False,0.943243577075099,,,,,0.16385818416115142,0.10986121409599302,-0.0539969700651584,"['CPz', 'CP4', 'Fz', 'C3', 'P2']","['CPz', 'CP4', 'Fz', 'C3', 'C2']",,,,3,EEGNet
FGSM,False,,,Linf,2.0,0.23283062438937738,"[1.8897122144699097, 1.8918761014938354, 1.9590600728988647, 2.001120090484619, 1.954598307609558, 1.9108760356903076, 1.699418067932129, 1.9988800287246704, 1.9945168495178223, 2.0390424728393555, 1.9953359365463257, 1.9693505764007568, 1.8759129047393799, 2.042090654373169, 2.0635993480682373, 2.114813804626465, 2.0968194007873535, 2.091723680496216, 2.133535623550415, 2.1911427974700928, 2.1975152492523193, 2.2019267082214355]",,,False,42,0.8368055820465088,0.0,1.0,118.29810333251953,118.74492645263672,3.8786282539367676,2.236603260040283,0.11446066200733185,"[0.7222222222222222, 0.8194444444444444, 0.9583333333333334, 0.8472222222222222]","[0.0, 0.0, 0.0, 0.0]",0.0,1,False,0.943243577075099,,,,,0.16385818416115142,0.10986121409599302,-0.0539969700651584,"['CPz', 'CP4', 'Fz', 'C3', 'P2']","['CPz', 'CP4', 'Fz', 'C3', 'C2']",,,,3,EEGNet
PGD,False,,,Linf,0.25,0.029103828048672172,"[0.2362140268087387, 0.23648451268672943, 0.2448825091123581, 0.2501400113105774, 0.24432478845119476, 0.23885950446128845, 0.2124272584915161, 0.2498600035905838, 0.24931460618972778, 0.25488030910491943, 0.2494169920682907, 0.2461688220500946, 0.23448911309242249, 0.2552613317966461, 0.25794991850852966, 0.2643517255783081, 0.2621024250984192, 0.261465460062027, 0.2666919529438019, 0.2738928496837616, 0.2746894061565399, 0.27524083852767944]",40.0,0.0036379785060840215,True,42,0.8368055820465088,0.0034722222480922937,0.9965277777519077,116.31307220458984,116.76271057128906,3.8786282539367676,2.384783983230591,0.13085880875587463,"[0.7222222222222222, 0.8194444444444444, 0.9583333333333334, 0.8472222222222222]","[0.0, 0.0, 0.013888888888888888, 0.0]",0.0,1,False,0.9438611660079053,,,,,0.16385818416115142,0.10519448310804279,-0.05866370105310863,"['CPz', 'CP4', 'Fz', 'C3', 'P2']","['CPz', 'CP4', 'Fz', 'C3', 'C2']",,,,3,EEGNet
PGD,False,,,Linf,0.5,0.058207656097344344,"[0.4724280536174774, 0.47296902537345886, 0.4897650182247162, 0.5002800226211548, 0.4886495769023895, 0.4777190089225769, 0.4248545169830322, 0.4997200071811676, 0.49862921237945557, 0.5097606182098389, 0.4988339841365814, 0.4923376441001892, 0.46897822618484497, 0.5105226635932922, 0.5158998370170593, 0.5287034511566162, 0.5242048501968384, 0.522930920124054, 0.5333839058876038, 0.5477856993675232, 0.5493788123130798, 0.5504816770553589]",40.0,0.007275957012168043,True,42,0.8368055820465088,0.0,1.0,116.45632934570312,116.8585205078125,3.8786282539367676,2.3775594234466553,0.1299576759338379,"[0.7222222222222222, 0.8194444444444444, 0.9583333333333334, 0.8472222222222222]","[0.0, 0.0, 0.0, 0.0]",0.0,1,False,0.9438611660079053,,,,,0.16385818416115142,0.10519448310804279,-0.05866370105310863,"['CPz', 'CP4', 'Fz', 'C3', 'P2']","['CPz', 'CP4', 'Fz', 'C3', 'C2']",,,,3,EEGNet
PGD,False,,,Linf,1.0,0.11641531219468869,"[0.9448561072349548, 0.9459380507469177, 0.9795300364494324, 1.0005600452423096, 0.977299153804779, 0.9554380178451538, 0.8497090339660645, 0.9994400143623352, 0.9972584247589111, 1.0195212364196777, 0.9976679682731628, 0.9846752882003784, 0.9379564523696899, 1.0210453271865845, 1.0317996740341187, 1.0574069023132324, 1.0484097003936768, 1.045861840248108, 1.0667678117752075, 1.0955713987350464, 1.0987576246261597, 1.1009633541107178]",40.0,0.014551914024336086,True,42,0.8368055820465088,0.0,1.0,116.82870483398438,117.23828125,3.8786282539367676,2.3489863872528076,0.1264858990907669,"[0.7222222222222222, 0.8194444444444444, 0.9583333333333334, 0.8472222222222222]","[0.0, 0.0, 0.0, 0.0]",0.0,1,False,0.9438611660079053,,,,,0.16385818416115142,0.10519448310804279,-0.05866370105310863,"['CPz', 'CP4', 'Fz', 'C3', 'P2']","['CPz', 'CP4', 'Fz', 'C3', 'C2']",,,,3,EEGNet
PGD,False,,,Linf,2.0,0.23283062438937738,"[1.8897122144699097, 1.8918761014938354, 1.9590600728988647, 2.001120090484619, 1.954598307609558, 1.9108760356903076, 1.699418067932129, 1.9988800287246704, 1.9945168495178223, 2.0390424728393555, 1.9953359365463257, 1.9693505764007568, 1.8759129047393799, 2.042090654373169, 2.0635993480682373, 2.114813804626465, 2.0968194007873535, 2.091723680496216, 2.133535623550415, 2.1911427974700928, 2.1975152492523193, 2.2019267082214355]",40.0,0.029103828048672172,True,42,0.8368055820465088,0.0,1.0,118.28417205810547,118.71906280517578,3.8786282539367676,2.2384941577911377,0.11447438597679138,"[0.7222222222222222, 0.8194444444444444, 0.9583333333333334, 0.8472222222222222]","[0.0, 0.0, 0.0, 0.0]",0.0,1,False,0.9438611660079053,,,,,0.16385818416115142,0.10519448310804279,-0.05866370105310863,"['CPz', 'CP4', 'Fz', 'C3', 'P2']","['CPz', 'CP4', 'Fz', 'C3', 'C2']",,,,3,EEGNet
FGSM_LP,True,gaussian,3.0,Linf,0.25,0.029103828048672172,"[0.2362140268087387, 0.23648451268672943, 0.2448825091123581, 0.2501400113105774, 0.24432478845119476, 0.23885950446128845, 0.2124272584915161, 0.2498600035905838, 0.24931460618972778, 0.25488030910491943, 0.2494169920682907, 0.2461688220500946, 0.23448911309242249, 0.2552613317966461, 0.25794991850852966, 0.2643517255783081, 0.2621024250984192, 0.261465460062027, 0.2666919529438019, 0.2738928496837616, 0.2746894061565399, 0.27524083852767944]",,,False,42,0.8368055820465088,0.7465277910232544,0.2534722089767456,4.468868732452393,4.4648895263671875,0.029103882610797882,30.709442138671875,0.5424540042877197,"[0.7222222222222222, 0.8194444444444444, 0.9583333333333334, 0.8472222222222222]","[0.6388888888888888, 0.6666666666666666, 0.9166666666666666, 0.7638888888888888]",0.0,1,False,0.9991794889892716,,,,,0.16385818416115142,0.16434701006889987,0.000488825907748458,"['CPz', 'CP4', 'Fz', 'C3', 'P2']","['CPz', 'CP4', 'Fz', 'C3', 'P2']",,,,3,EEGNet
FGSM_LP,True,gaussian,3.0,Linf,0.5,0.058207656097344344,"[0.4724280536174774, 0.47296902537345886, 0.4897650182247162, 0.5002800226211548, 0.4886495769023895, 0.4777190089225769, 0.4248545169830322, 0.4997200071811676, 0.49862921237945557, 0.5097606182098389, 0.4988339841365814, 0.4923376441001892, 0.46897822618484497, 0.5105226635932922, 0.5158998370170593, 0.5287034511566162, 0.5242048501968384, 0.522930920124054, 0.5333839058876038, 0.5477856993675232, 0.5493788123130798, 0.5504816770553589]",,,False,42,0.8368055820465088,0.5034722089767456,0.4965277910232544,8.745172500610352,8.746370315551758,0.05820775032043457,24.86916160583496,0.5344493985176086,"[0.7222222222222222, 0.8194444444444444, 0.9583333333333334, 0.8472222222222222]","[0.3888888888888889, 0.3333333333333333, 0.7777777777777778, 0.5138888888888888]",0.0,1,False,0.9991794889892716,,,,,0.16385818416115142,0.16434701006889987,0.000488825907748458,"['CPz', 'CP4', 'Fz', 'C3', 'P2']","['CPz', 'CP4', 'Fz', 'C3', 'P2']",,,,3,EEGNet
