attack,smooth,smooth_type,smooth_sigma_t,norm,muV_budget,eps_z,eps_uV_per_channel,steps,alpha,random_start,seed,clean_acc,adv_acc,ASR,median_L2_success,mean_L2_all,mean_Linf_delta,snr_db_mean,snr_db_std,clean_acc_per_class,adv_acc_per_class,frac_at_boundary,restarts,targeted,spearman_IG,roi_share_clean_IG,roi_share_adv_IG,roi_delta_share_IG,roi_spearman_IG,laterality_clean_IG,laterality_adv_IG,laterality_delta_IG,top5_clean_IG,top5_adv_IG,top5_roi_share_clean_IG,top5_roi_share_adv_IG,top5_roi_share_delta_IG,subject_id,model_name
FGSM_LP,True,gaussian,3.0,Linf,1.0,0.0936912768708506,"[0.9948678612709045, 0.9058340787887573, 0.9969924092292786, 1.0511730909347534, 1.0265581607818604, 1.0019841194152832, 0.6976560354232788, 0.8355324864387512, 0.9524297714233398, 1.0490034818649292, 1.011500358581543, 0.998015820980072, 0.9531779885292053, 0.8837255835533142, 0.9363917112350464, 1.0178632736206055, 1.0275955200195312, 1.0749452114105225, 0.9491639137268066, 1.0256203413009644, 1.033449649810791, 1.0494639873504639]",,,False,42,0.7395833134651184,0.0659722238779068,0.9340277761220932,13.750012397766113,13.754300117492676,0.09369134902954102,20.78230094909668,0.5540035367012024,"[0.6527777777777778, 0.7083333333333334, 0.7361111111111112, 0.8611111111111112]","[0.027777777777777776, 0.013888888888888888, 0.041666666666666664, 0.18055555555555555]",0.0,1,False,0.9985354319593449,,,,,-0.046287746330900034,-0.04682564118985824,-0.0005378948589582072,"['CPz', 'POz', 'CP4', 'Pz', 'C6']","['CPz', 'POz', 'CP4', 'Pz', 'C6']",,,,8,EEGNet
FGSM_LP,True,gaussian,3.0,Linf,2.0,0.1873825537417012,"[1.989735722541809, 1.8116681575775146, 1.9939848184585571, 2.102346181869507, 2.0531163215637207, 2.0039682388305664, 1.3953120708465576, 1.6710649728775024, 1.9048595428466797, 2.0980069637298584, 2.023000717163086, 1.996031641960144, 1.9063559770584106, 1.7674511671066284, 1.8727834224700928, 2.035726547241211, 2.0551910400390625, 2.149890422821045, 1.8983278274536133, 2.0512406826019287, 2.066899299621582, 2.0989279747009277]",,,False,42,0.7395833134651184,0.0034722222480922937,0.9965277777519077,26.05613899230957,26.060115814208984,0.18738260865211487,15.231684684753418,0.5359904766082764,"[0.6527777777777778, 0.7083333333333334, 0.7361111111111112, 0.8611111111111112]","[0.0, 0.0, 0.0, 0.013888888888888888]",0.0,1,False,0.9985354319593449,,,,,-0.046287746330900034,-0.04682564118985824,-0.0005378948589582072,"['CPz', 'POz', 'CP4', 'Pz', 'C6']","['CPz', 'POz', 'CP4', 'Pz', 'C6']",,,,8,EEGNet
PGD_LP,True,gaussian,3.0,Linf,0.25,0.02342281921771265,"[0.24871696531772614, 0.22645851969718933, 0.24924810230731964, 0.26279327273368835, 0.2566395401954651, 0.2504960298538208, 0.1744140088558197, 0.2088831216096878, 0.23810744285583496, 0.2622508704662323, 0.25287508964538574, 0.249503955245018, 0.23829449713230133, 0.22093139588832855, 0.2340979278087616, 0.25446581840515137, 0.2568988800048828, 0.2687363028526306, 0.23729097843170166, 0.2564050853252411, 0.25836241245269775, 0.26236599683761597]",40.0,0.0029278524022140814,True,42,0.7395833134651184,0.6875,0.3125,3.6100528240203857,3.6096653938293457,0.023422837257385254,32.40162658691406,0.5747299194335938,"[0.6527777777777778, 0.7083333333333334, 0.7361111111111112, 0.8611111111111112]","[0.5833333333333334, 0.6388888888888888, 0.7361111111111112, 0.7916666666666666]",0.0,1,False,0.9982972190852626,,,,,-0.046287746330900034,-0.046602467384912395,-0.000314721054012361,"['CPz', 'POz', 'CP4', 'Pz', 'C6']","['CPz', 'POz', 'CP4', 'Pz', 'C6']",,,,8,EEGNet
PGD_LP,True,gaussian,3.0,Linf,0.5,0.0468456384354253,"[0.49743393063545227, 0.45291703939437866, 0.4984962046146393, 0.5255865454673767, 0.5132790803909302, 0.5009920597076416, 0.3488280177116394, 0.4177662432193756, 0.4762148857116699, 0.5245017409324646, 0.5057501792907715, 0.499007910490036, 0.47658899426460266, 0.4418627917766571, 0.4681958556175232, 0.5089316368103027, 0.5137977600097656, 0.5374726057052612, 0.4745819568634033, 0.5128101706504822, 0.5167248249053955, 0.5247319936752319]",40.0,0.005855704804428163,True,42,0.7395833134651184,0.5104166865348816,0.4895833134651184,7.096856594085693,7.097383975982666,0.04684567451477051,26.529029846191406,0.5670685768127441,"[0.6527777777777778, 0.7083333333333334, 0.7361111111111112, 0.8611111111111112]","[0.4027777777777778, 0.4305555555555556, 0.5972222222222222, 0.6111111111111112]",0.0,1,False,0.9982972190852626,,,,,-0.046287746330900034,-0.046602467384912395,-0.000314721054012361,"['CPz', 'POz', 'CP4', 'Pz', 'C6']","['CPz', 'POz', 'CP4', 'Pz', 'C6']",,,,8,EEGNet
PGD_LP,True,gaussian,3.0,Linf,1.0,0.0936912768708506,"[0.9948678612709045, 0.9058340787887573, 0.9969924092292786, 1.0511730909347534, 1.0265581607818604, 1.0019841194152832, 0.6976560354232788, 0.8355324864387512, 0.9524297714233398, 1.0490034818649292, 1.011500358581543, 0.998015820980072, 0.9531779885292053, 0.8837255835533142, 0.9363917112350464, 1.0178632736206055, 1.0275955200195312, 1.0749452114105225, 0.9491639137268066, 1.0256203413009644, 1.033449649810791, 1.0494639873504639]",40.0,0.011711409608856325,True,42,0.7395833134651184,0.0972222238779068,0.9027777761220932,13.768835067749023,13.774133682250977,0.09369134902954102,20.76976776123047,0.5557988286018372,"[0.6527777777777778, 0.7083333333333334, 0.7361111111111112, 0.8611111111111112]","[0.027777777777777776, 0.013888888888888888, 0.06944444444444445, 0.2777777777777778]",0.0,1,False,0.9982972190852626,,,,,-0.046287746330900034,-0.046602467384912395,-0.000314721054012361,"['CPz', 'POz', 'CP4', 'Pz', 'C6']","['CPz', 'POz', 'CP4', 'Pz', 'C6']",,,,8,EEGNet
PGD_LP,True,gaussian,3.0,Linf,2.0,0.1873825537417012,"[1.989735722541809, 1.8116681575775146, 1.9939848184585571, 2.102346181869507, 2.0531163215637207, 2.0039682388305664, 1.3953120708465576, 1.6710649728775024, 1.9048595428466797, 2.0980069637298584, 2.023000717163086, 1.996031641960144, 1.9063559770584106, 1.7674511671066284, 1.8727834224700928, 2.035726547241211, 2.0551910400390625, 2.149890422821045, 1.8983278274536133, 2.0512406826019287, 2.066899299621582, 2.0989279747009277]",40.0,0.02342281921771265,True,42,0.7395833134651184,0.0,1.0,26.140533447265625,26.153682708740234,0.18738260865211487,15.20051097869873,0.5399780869483948,"[0.6527777777777778, 0.7083333333333334, 0.7361111111111112, 0.8611111111111112]","[0.0, 0.0, 0.0, 0.0]",0.0,1,False,0.9982972190852626,,,,,-0.046287746330900034,-0.046602467384912395,-0.000314721054012361,"['CPz', 'POz', 'CP4', 'Pz', 'C6']","['CPz', 'POz', 'CP4', 'Pz', 'C6']",,,,8,EEGNet
DeepFool_L2,,,,L2,,,,50.0,,,42,0.7395833134651184,0.1041666641831398,0.8958333358168602,109.24659729003906,84.51166534423828,2.7858400344848633,75.63023376464844,123.38742065429688,,,0.0,1,False,0.9592391304347827,,,,,-0.046287746330900034,-0.02902550554758748,0.017262240783312555,"['CPz', 'POz', 'CP4', 'Pz', 'C6']","['CPz', 'POz', 'CP4', 'Pz', 'C6']",,,,8,EEGNet
FGSM,False,,,Linf,0.25,0.02342281921771265,"[0.24871696531772614, 0.22645851969718933, 0.24924810230731964, 0.26279327273368835, 0.2566395401954651, 0.2504960298538208, 0.1744140088558197, 0.2088831216096878, 0.23810744285583496, 0.2622508704662323, 0.25287508964538574, 0.249503955245018, 0.23829449713230133, 0.22093139588832855, 0.2340979278087616, 0.25446581840515137, 0.2568988800048828, 0.2687363028526306, 0.23729097843170166, 0.2564050853252411, 0.25836241245269775, 0.26236599683761597]",,,False,123,0.7291666865348816,0.02777777798473835,0.9722222220152617,113.56297302246094,114.33087921142578,3.767502784729004,2.4136548042297363,0.10254088044166565,"[0.625, 0.75, 0.8194444444444444, 0.7222222222222222]","[0.0, 0.06944444444444445, 0.013888888888888888, 0.027777777777777776]",0.0,1,False,0.9432876905702994,,,,,-0.17486753324054,-0.13332822596044658,0.04153930728009342,"['POz', 'Pz', 'CP2', 'CPz', 'Cz']","['POz', 'Pz', 'CP2', 'CPz', 'Cz']",,,,8,EEGNet
FGSM,False,,,Linf,0.5,0.0468456384354253,"[0.49743393063545227, 0.45291703939437866, 0.4984962046146393, 0.5255865454673767, 0.5132790803909302, 0.5009920597076416, 0.3488280177116394, 0.4177662432193756, 0.4762148857116699, 0.5245017409324646, 0.5057501792907715, 0.499007910490036, 0.47658899426460266, 0.4418627917766571, 0.4681958556175232, 0.5089316368103027, 0.5137977600097656, 0.5374726057052612, 0.4745819568634033, 0.5128101706504822, 0.5167248249053955, 0.5247319936752319]",,,False,123,0.7291666865348816,0.0,1.0,113.71766662597656,114.39500427246094,3.767502784729004,2.40871000289917,0.10179970413446426,"[0.625, 0.75, 0.8194444444444444, 0.7222222222222222]","[0.0, 0.0, 0.0, 0.0]",0.0,1,False,0.9432876905702994,,,,,-0.17486753324054,-0.13332822596044658,0.04153930728009342,"['POz', 'Pz', 'CP2', 'CPz', 'Cz']","['POz', 'Pz', 'CP2', 'CPz', 'Cz']",,,,8,EEGNet
FGSM,False,,,Linf,1.0,0.0936912768708506,"[0.9948678612709045, 0.9058340787887573, 0.9969924092292786, 1.0511730909347534, 1.0265581607818604, 1.0019841194152832, 0.6976560354232788, 0.8355324864387512, 0.9524297714233398, 1.0490034818649292, 1.011500358581543, 0.998015820980072, 0.9531779885292053, 0.8837255835533142, 0.9363917112350464, 1.0178632736206055, 1.0275955200195312, 1.0749452114105225, 0.9491639137268066, 1.0256203413009644, 1.033449649810791, 1.0494639873504639]",,,False,123,0.7291666865348816,0.0,1.0,113.9624252319336,114.65071868896484,3.767502784729004,2.3890228271484375,0.09890159219503403,"[0.625, 0.75, 0.8194444444444444, 0.7222222222222222]","[0.0, 0.0, 0.0, 0.0]",0.0,1,False,0.9432876905702994,,,,,-0.17486753324054,-0.13332822596044658,0.04153930728009342,"['POz', 'Pz', 'CP2', 'CPz', 'Cz']","['POz', 'Pz', 'CP2', 'CPz', 'Cz']",,,,8,EEGNet
FGSM,False,,,Linf,2.0,0.1873825537417012,"[1.989735722541809, 1.8116681575775146, 1.9939848184585571, 2.102346181869507, 2.0531163215637207, 2.0039682388305664, 1.3953120708465576, 1.6710649728775024, 1.9048595428466797, 2.0980069637298584, 2.023000717163086, 1.996031641960144, 1.9063559770584106, 1.7674511671066284, 1.8727834224700928, 2.035726547241211, 2.0551910400390625, 2.149890422821045, 1.8983278274536133, 2.0512406826019287, 2.066899299621582, 2.0989279747009277]",,,False,123,0.7291666865348816,0.0,1.0,114.93377685546875,115.66091918945312,3.767502784729004,2.311702013015747,0.0883651077747345,"[0.625, 0.75, 0.8194444444444444, 0.7222222222222222]","[0.0, 0.0, 0.0, 0.0]",0.0,1,False,0.9432876905702994,,,,,-0.17486753324054,-0.13332822596044658,0.04153930728009342,"['POz', 'Pz', 'CP2', 'CPz', 'Cz']","['POz', 'Pz', 'CP2', 'CPz', 'Cz']",,,,8,EEGNet
PGD,False,,,Linf,0.25,0.02342281921771265,"[0.24871696531772614, 0.22645851969718933, 0.24924810230731964, 0.26279327273368835, 0.2566395401954651, 0.2504960298538208, 0.1744140088558197, 0.2088831216096878, 0.23810744285583496, 0.2622508704662323, 0.25287508964538574, 0.249503955245018, 0.23829449713230133, 0.22093139588832855, 0.2340979278087616, 0.25446581840515137, 0.2568988800048828, 0.2687363028526306, 0.23729097843170166, 0.2564050853252411, 0.25836241245269775, 0.26236599683761597]",40.0,0.0029278524022140814,True,123,0.7291666865348816,0.0034722222480922937,0.9965277777519077,113.65090942382812,114.33082580566406,3.767502784729004,2.41365909576416,0.10254129022359848,"[0.625, 0.75, 0.8194444444444444, 0.7222222222222222]","[0.0, 0.0, 0.0, 0.013888888888888888]",0.0,1,False,0.9422642574816489,,,,,-0.17486753324054,-0.13012273585595446,0.04474479738458553,"['POz', 'Pz', 'CP2', 'CPz', 'Cz']","['POz', 'Pz', 'CP2', 'CPz', 'Cz']",,,,8,EEGNet
PGD,False,,,Linf,0.5,0.0468456384354253,"[0.49743393063545227, 0.45291703939437866, 0.4984962046146393, 0.5255865454673767, 0.5132790803909302, 0.5009920597076416, 0.3488280177116394, 0.4177662432193756, 0.4762148857116699, 0.5245017409324646, 0.5057501792907715, 0.499007910490036, 0.47658899426460266, 0.4418627917766571, 0.4681958556175232, 0.5089316368103027, 0.5137977600097656, 0.5374726057052612, 0.4745819568634033, 0.5128101706504822, 0.5167248249053955, 0.5247319936752319]",40.0,0.005855704804428163,True,123,0.7291666865348816,0.0,1.0,113.71742248535156,114.39474487304688,3.767502784729004,2.408728837966919,0.10180258750915527,"[0.625, 0.75, 0.8194444444444444, 0.7222222222222222]","[0.0, 0.0, 0.0, 0.0]",0.0,1,False,0.9422642574816489,,,,,-0.17486753324054,-0.13012273585595446,0.04474479738458553,"['POz', 'Pz', 'CP2', 'CPz', 'Cz']","['POz', 'Pz', 'CP2', 'CPz', 'Cz']",,,,8,EEGNet
PGD,False,,,Linf,1.0,0.0936912768708506,"[0.9948678612709045, 0.9058340787887573, 0.9969924092292786, 1.0511730909347534, 1.0265581607818604, 1.0019841194152832, 0.6976560354232788, 0.8355324864387512, 0.9524297714233398, 1.0490034818649292, 1.011500358581543, 0.998015820980072, 0.9531779885292053, 0.8837255835533142, 0.9363917112350464, 1.0178632736206055, 1.0275955200195312, 1.0749452114105225, 0.9491639137268066, 1.0256203413009644, 1.033449649810791, 1.0494639873504639]",40.0,0.011711409608856325,True,123,0.7291666865348816,0.0,1.0,113.95918273925781,114.648681640625,3.767502784729004,2.389179229736328,0.09892552345991135,"[0.625, 0.75, 0.8194444444444444, 0.7222222222222222]","[0.0, 0.0, 0.0, 0.0]",0.0,1,False,0.9422642574816489,,,,,-0.17486753324054,-0.13012273585595446,0.04474479738458553,"['POz', 'Pz', 'CP2', 'CPz', 'Cz']","['POz', 'Pz', 'CP2', 'CPz', 'Cz']",,,,8,EEGNet
PGD,False,,,Linf,2.0,0.1873825537417012,"[1.989735722541809, 1.8116681575775146, 1.9939848184585571, 2.102346181869507, 2.0531163215637207, 2.0039682388305664, 1.3953120708465576, 1.6710649728775024, 1.9048595428466797, 2.0980069637298584, 2.023000717163086, 1.996031641960144, 1.9063559770584106, 1.7674511671066284, 1.8727834224700928, 2.035726547241211, 2.0551910400390625, 2.149890422821045, 1.8983278274536133, 2.0512406826019287, 2.066899299621582, 2.0989279747009277]",40.0,0.02342281921771265,True,123,0.7291666865348816,0.0,1.0,114.91224670410156,115.64622497558594,3.767502784729004,2.312819480895996,0.0884941890835762,"[0.625, 0.75, 0.8194444444444444, 0.7222222222222222]","[0.0, 0.0, 0.0, 0.0]",0.0,1,False,0.9422642574816489,,,,,-0.17486753324054,-0.13012273585595446,0.04474479738458553,"['POz', 'Pz', 'CP2', 'CPz', 'Cz']","['POz', 'Pz', 'CP2', 'CPz', 'Cz']",,,,8,EEGNet
FGSM_LP,True,gaussian,3.0,Linf,0.25,0.02342281921771265,"[0.24871696531772614, 0.22645851969718933, 0.24924810230731964, 0.26279327273368835, 0.2566395401954651, 0.2504960298538208, 0.1744140088558197, 0.2088831216096878, 0.23810744285583496, 0.2622508704662323, 0.25287508964538574, 0.249503955245018, 0.23829449713230133, 0.22093139588832855, 0.2340979278087616, 0.25446581840515137, 0.2568988800048828, 0.2687363028526306, 0.23729097843170166, 0.2564050853252411, 0.25836241245269775, 0.26236599683761597]",,,False,123,0.7291666865348816,0.6527777910232544,0.3472222089767456,3.6081650257110596,3.6090240478515625,0.023422837257385254,32.40316390991211,0.5744129419326782,"[0.625, 0.75, 0.8194444444444444, 0.7222222222222222]","[0.4861111111111111, 0.6805555555555556, 0.7638888888888888, 0.6805555555555556]",0.0,1,False,0.9993030067758328,,,,,-0.17486753324054,-0.17370947170443152,0.001158061536108479,"['POz', 'Pz', 'CP2', 'CPz', 'Cz']","['POz', 'Pz', 'CP2', 'CPz', 'Cz']",,,,8,EEGNet
